Date,Price,Open,High,Low,Vol.,Change %
2/26/2020,1.2903,1.3005,1.3013,1.2896,,-0.78%
2/25/2020,1.3004,1.2923,1.3019,1.2914,,0.60%
2/24/2020,1.2927,1.2961,1.2973,1.2886,,-0.32%
2/21/2020,1.2969,1.2884,1.2982,1.2877,,0.70%
2/20/2020,1.2879,1.2922,1.293,1.2848,,-0.31%
2/19/2020,1.2919,1.2998,1.3024,1.2907,,-0.61%
2/18/2020,1.2998,1.3007,1.3049,1.2971,,-0.06%
2/17/2020,1.3006,1.3036,1.3055,1.2998,,-0.31%
2/14/2020,1.3046,1.3051,1.3064,1.3001,,0.01%
2/13/2020,1.3045,1.2961,1.307,1.2944,,0.66%
2/12/2020,1.296,1.2952,1.2993,1.2948,,0.07%
2/11/2020,1.2951,1.2915,1.2969,1.2895,,0.29%
2/10/2020,1.2913,1.2898,1.2947,1.2872,,0.17%
2/7/2020,1.2891,1.293,1.296,1.2881,,-0.29%
2/6/2020,1.2928,1.2999,1.3005,1.2921,,-0.55%
2/5/2020,1.3,1.3034,1.3071,1.2956,,-0.22%
2/4/2020,1.3029,1.2996,1.3047,1.2941,,0.28%
2/3/2020,1.2993,1.3217,1.3217,1.2982,,-1.56%
1/31/2020,1.3199,1.31,1.321,1.3083,,0.80%
1/30/2020,1.3094,1.302,1.3112,1.2978,,0.57%
1/29/2020,1.302,1.3028,1.3032,1.2989,,-0.05%
1/28/2020,1.3027,1.3056,1.3066,1.2975,,-0.20%
1/27/2020,1.3053,1.3075,1.3105,1.304,,-0.18%
1/24/2020,1.3076,1.3122,1.3174,1.3057,,-0.34%
1/23/2020,1.3121,1.3142,1.3152,1.3097,,-0.14%
1/22/2020,1.314,1.3051,1.3154,1.3034,,0.71%
1/21/2020,1.3047,1.3013,1.3085,1.2995,,0.29%
1/20/2020,1.3009,1.3002,1.3014,1.2962,,0.01%
1/17/2020,1.3008,1.308,1.3119,1.3005,,-0.52%
1/16/2020,1.3076,1.3039,1.3084,1.3024,,0.31%
1/15/2020,1.3036,1.3018,1.3043,1.2986,,0.15%
1/14/2020,1.3017,1.2988,1.3035,1.2953,,0.22%
1/13/2020,1.2988,1.3055,1.3064,1.2961,,-0.54%
1/10/2020,1.3059,1.3067,1.3097,1.3042,,-0.05%
1/9/2020,1.3065,1.3101,1.3125,1.3013,,-0.24%
1/8/2020,1.3097,1.3125,1.3171,1.308,,-0.20%
1/7/2020,1.3123,1.3169,1.3214,1.3095,,-0.33%
1/6/2020,1.3167,1.3075,1.3176,1.3064,,0.62%
1/3/2020,1.3086,1.3138,1.3162,1.3054,,-0.44%
1/2/2020,1.3144,1.3255,1.3268,1.3115,,-0.83%
1/1/2020,1.3254,1.3261,1.3276,1.3237,,-0.04%
12/31/2019,1.3259,1.3117,1.3285,1.3106,,1.11%
12/30/2019,1.3113,1.3066,1.3152,1.3066,,0.28%
12/27/2019,1.3076,1.2992,1.3119,1.2967,,0.65%
12/26/2019,1.2992,1.2961,1.3017,1.2952,,0.25%
12/25/2019,1.296,1.2942,1.299,1.2921,,0.12%
12/24/2019,1.2944,1.2936,1.2971,1.2912,,0.09%
12/23/2019,1.2933,1.2994,1.3034,1.2904,,-0.53%
12/20/2019,1.3002,1.3009,1.3081,1.2978,,-0.04%
12/19/2019,1.3007,1.3079,1.3133,1.299,,-0.53%
12/18/2019,1.3076,1.3129,1.3136,1.3059,,-0.40%
12/17/2019,1.3128,1.333,1.334,1.3099,,-1.51%
12/16/2019,1.3329,1.3336,1.3423,1.3321,,0.03%
12/13/2019,1.3325,1.3167,1.3517,1.316,,1.24%
12/12/2019,1.3162,1.3203,1.323,1.3051,,-0.23%
12/11/2019,1.3193,1.3157,1.3215,1.3106,,0.30%
12/10/2019,1.3154,1.3151,1.3217,1.3131,,0.08%
12/9/2019,1.3143,1.3139,1.3182,1.3117,,0.06%
12/6/2019,1.3135,1.3157,1.3167,1.31,,-0.15%
12/5/2019,1.3155,1.3104,1.3167,1.3102,,0.40%
12/4/2019,1.3103,1.2993,1.3122,1.2982,,0.85%
12/3/2019,1.2992,1.294,1.3013,1.2929,,0.43%
12/2/2019,1.2936,1.2918,1.295,1.2896,,0.02%
11/29/2019,1.2933,1.2912,1.2948,1.2879,,0.17%
11/28/2019,1.2911,1.2921,1.2952,1.2899,,-0.08%
11/27/2019,1.2921,1.2866,1.2924,1.2826,,0.44%
11/26/2019,1.2865,1.2899,1.291,1.2836,,-0.26%
11/25/2019,1.2898,1.2851,1.2913,1.2841,,0.53%
11/22/2019,1.283,1.2915,1.2929,1.2824,,-0.64%
11/21/2019,1.2913,1.2923,1.2972,1.2893,,-0.07%
11/20/2019,1.2922,1.2924,1.2934,1.2887,,0.00%
11/19/2019,1.2922,1.2954,1.2971,1.291,,-0.23%
11/18/2019,1.2952,1.2906,1.2986,1.29,,0.41%
11/15/2019,1.2899,1.2881,1.2921,1.2866,,0.14%
11/14/2019,1.2881,1.2851,1.2889,1.2824,,0.25%
11/13/2019,1.2849,1.2848,1.2865,1.2822,,0.04%
11/12/2019,1.2844,1.2855,1.2875,1.2815,,-0.05%
11/11/2019,1.2851,1.2777,1.2899,1.2777,,0.63%
11/8/2019,1.277,1.2813,1.2826,1.2769,,-0.34%
11/7/2019,1.2813,1.2853,1.2879,1.2794,,-0.29%
11/6/2019,1.285,1.2885,1.2899,1.2843,,-0.25%
11/5/2019,1.2882,1.2884,1.2918,1.2859,,0.00%
11/4/2019,1.2882,1.2944,1.2948,1.2876,,-0.40%
11/1/2019,1.2934,1.294,1.2974,1.2926,,-0.05%
10/31/2019,1.294,1.2904,1.2977,1.2894,,0.30%
10/30/2019,1.2901,1.2869,1.2908,1.2845,,0.28%
10/29/2019,1.2865,1.2864,1.2906,1.2806,,0.02%
10/28/2019,1.2862,1.2825,1.2878,1.2811,,0.32%
10/25/2019,1.2821,1.2852,1.2864,1.2803,,-0.23%
10/24/2019,1.285,1.2912,1.2952,1.2788,,-0.51%
10/23/2019,1.2916,1.2872,1.2923,1.2841,,0.34%
10/22/2019,1.2872,1.2959,1.3001,1.2862,,-0.66%
10/21/2019,1.2958,1.2925,1.3014,1.2875,,-0.10%
10/18/2019,1.2971,1.289,1.2986,1.2839,,0.64%
10/17/2019,1.2888,1.2832,1.299,1.275,,0.45%
10/16/2019,1.283,1.2787,1.2877,1.2656,,0.34%
10/15/2019,1.2786,1.2609,1.28,1.2602,,1.43%
10/14/2019,1.2606,1.2626,1.2654,1.2516,,-0.32%
10/11/2019,1.2647,1.2441,1.2708,1.2407,,1.66%
10/10/2019,1.244,1.2206,1.247,1.2205,,1.93%
10/9/2019,1.2204,1.2218,1.2292,1.2198,,-0.11%
10/8/2019,1.2217,1.2292,1.2304,1.2195,,-0.59%
10/7/2019,1.229,1.2326,1.2338,1.2287,,-0.34%
10/4/2019,1.2332,1.2333,1.2358,1.2276,,0.03%
10/3/2019,1.2328,1.2306,1.2415,1.2266,,0.23%
10/2/2019,1.23,1.2307,1.2325,1.2227,,-0.01%
10/1/2019,1.2301,1.2287,1.2342,1.2207,,0.11%
9/30/2019,1.2287,1.2289,1.2348,1.2275,,-0.01%
9/27/2019,1.2288,1.2322,1.2338,1.2271,,-0.28%
9/26/2019,1.2322,1.2357,1.2382,1.2302,,-0.22%
9/25/2019,1.2349,1.2484,1.25,1.2347,,-1.11%
9/24/2019,1.2488,1.2429,1.2504,1.2414,,0.47%
9/23/2019,1.2429,1.2469,1.2492,1.2413,,-0.38%
9/20/2019,1.2477,1.2524,1.2583,1.246,,-0.38%
9/19/2019,1.2524,1.2473,1.2561,1.2438,,0.45%
9/18/2019,1.2468,1.2502,1.2514,1.2439,,-0.26%
9/17/2019,1.25,1.2437,1.2528,1.2392,,0.58%
9/16/2019,1.2428,1.2502,1.2511,1.2399,,-0.58%
9/13/2019,1.25,1.2335,1.2508,1.2327,,1.36%
9/12/2019,1.2332,1.2325,1.2368,1.2283,,0.05%
9/11/2019,1.2326,1.2349,1.2372,1.2312,,-0.16%
9/10/2019,1.2346,1.2347,1.2377,1.2306,,0.01%
9/9/2019,1.2345,1.2274,1.2385,1.2233,,0.52%
9/6/2019,1.2281,1.2331,1.2345,1.2279,,-0.39%
9/5/2019,1.2329,1.2253,1.2355,1.221,,0.64%
9/4/2019,1.225,1.2078,1.2259,1.2077,,1.37%
9/3/2019,1.2084,1.2067,1.2107,1.1958,,0.15%
9/2/2019,1.2066,1.215,1.2176,1.2035,,-0.74%
8/30/2019,1.2156,1.218,1.2226,1.2138,,-0.26%
8/29/2019,1.2188,1.2211,1.2234,1.2172,,-0.17%
8/28/2019,1.2209,1.229,1.2293,1.2157,,-0.63%
8/27/2019,1.2287,1.2219,1.231,1.2209,,0.59%
8/26/2019,1.2215,1.2264,1.2287,1.2208,,-0.51%
8/23/2019,1.2277,1.2251,1.2295,1.2194,,0.22%
8/22/2019,1.225,1.2129,1.2274,1.2108,,1.02%
8/21/2019,1.2126,1.217,1.2177,1.2112,,-0.35%
8/20/2019,1.2168,1.2127,1.2182,1.2064,,0.35%
8/19/2019,1.2125,1.2148,1.2174,1.2104,,-0.20%
8/16/2019,1.2149,1.2086,1.2176,1.2076,,0.54%
8/15/2019,1.2084,1.2062,1.2152,1.205,,0.21%
8/14/2019,1.2059,1.2058,1.2102,1.2045,,0.01%
8/13/2019,1.2058,1.2075,1.2098,1.2041,,-0.12%
8/12/2019,1.2073,1.2048,1.2107,1.2014,,0.32%
8/9/2019,1.2034,1.2126,1.2155,1.2024,,-0.80%
8/8/2019,1.2131,1.2142,1.2184,1.2095,,-0.07%
8/7/2019,1.214,1.217,1.2192,1.2121,,-0.21%
8/6/2019,1.2166,1.2144,1.2211,1.2133,,0.21%
8/5/2019,1.2141,1.2144,1.219,1.2101,,-0.11%
8/2/2019,1.2154,1.2136,1.2171,1.209,,0.19%
8/1/2019,1.2131,1.2155,1.2172,1.2079,,-0.21%
7/31/2019,1.2157,1.2154,1.2251,1.2135,,0.07%
7/30/2019,1.2149,1.222,1.2229,1.2119,,-0.56%
7/29/2019,1.2217,1.2386,1.2389,1.2212,,-1.32%
7/26/2019,1.238,1.2464,1.2464,1.2376,,-0.59%
7/25/2019,1.2454,1.2483,1.2519,1.2436,,-0.22%
7/24/2019,1.2481,1.2438,1.2523,1.2426,,0.36%
7/23/2019,1.2436,1.2473,1.2483,1.2418,,-0.30%
7/22/2019,1.2474,1.2508,1.2523,1.2455,,-0.21%
7/19/2019,1.25,1.2551,1.2557,1.2477,,-0.37%
7/18/2019,1.2546,1.2433,1.2559,1.2426,,0.93%
7/17/2019,1.2431,1.2407,1.2458,1.2382,,0.23%
7/16/2019,1.2403,1.2515,1.2522,1.2396,,-0.89%
7/15/2019,1.2514,1.2574,1.2581,1.2509,,-0.47%
7/12/2019,1.2573,1.252,1.258,1.2517,,0.43%
7/11/2019,1.2519,1.2499,1.2573,1.2498,,0.16%
7/10/2019,1.2499,1.2468,1.2522,1.2443,,0.27%
7/9/2019,1.2465,1.2514,1.2525,1.2439,,-0.36%
7/8/2019,1.251,1.2517,1.254,1.2499,,-0.10%
7/5/2019,1.2523,1.2581,1.2588,1.2481,,-0.42%
7/4/2019,1.2576,1.2573,1.2593,1.2567,,0.04%
7/3/2019,1.2571,1.2592,1.2603,1.2557,,-0.16%
7/2/2019,1.2591,1.2641,1.2654,1.2583,,-0.37%
7/1/2019,1.2638,1.2695,1.2708,1.2631,,-0.43%
6/28/2019,1.2693,1.2677,1.2736,1.2662,,0.14%
6/27/2019,1.2675,1.2687,1.2725,1.2661,,-0.10%
6/26/2019,1.2688,1.27,1.2708,1.2662,,-0.07%
6/25/2019,1.2697,1.2742,1.2784,1.2671,,-0.33%
6/24/2019,1.2739,1.2722,1.2767,1.2708,,-0.01%
6/21/2019,1.274,1.27,1.275,1.2642,,0.32%
6/20/2019,1.2699,1.2641,1.2729,1.2632,,0.47%
6/19/2019,1.2639,1.2558,1.2675,1.2542,,0.66%
6/18/2019,1.2556,1.2534,1.2566,1.2506,,0.19%
6/17/2019,1.2532,1.26,1.2607,1.2532,,-0.46%
6/14/2019,1.259,1.2676,1.2684,1.258,,-0.65%
6/13/2019,1.2672,1.269,1.2709,1.2662,,-0.11%
6/12/2019,1.2686,1.2724,1.276,1.2681,,-0.28%
6/11/2019,1.2722,1.2685,1.2734,1.2669,,0.31%
6/10/2019,1.2683,1.2731,1.2748,1.2653,,-0.40%
6/7/2019,1.2734,1.2702,1.2764,1.2687,,0.28%
6/6/2019,1.2699,1.2684,1.2743,1.2668,,0.12%
6/5/2019,1.2684,1.2697,1.2744,1.2679,,-0.09%
6/4/2019,1.2696,1.2664,1.2716,1.2641,,0.26%
6/3/2019,1.2663,1.2627,1.2676,1.2609,,0.25%
5/31/2019,1.2631,1.2609,1.2645,1.2559,,0.20%
5/30/2019,1.2606,1.2626,1.2641,1.258,,-0.15%
5/29/2019,1.2625,1.2654,1.2673,1.2611,,-0.21%
5/28/2019,1.2652,1.2679,1.2702,1.265,,-0.20%
5/27/2019,1.2677,1.2727,1.2756,1.2666,,-0.28%
5/24/2019,1.2712,1.2657,1.2734,1.2647,,0.46%
5/23/2019,1.2654,1.2662,1.2685,1.2605,,-0.06%
5/22/2019,1.2661,1.2706,1.2721,1.2624,,-0.35%
5/21/2019,1.2705,1.273,1.2815,1.2685,,-0.17%
5/20/2019,1.2726,1.2721,1.2759,1.2714,,0.06%
5/17/2019,1.2718,1.2797,1.2809,1.2713,,-0.60%
5/16/2019,1.2795,1.2843,1.2864,1.2787,,-0.41%
5/15/2019,1.2848,1.2908,1.2924,1.2826,,-0.43%
5/14/2019,1.2904,1.2958,1.2973,1.2902,,-0.39%
5/13/2019,1.2955,1.2999,1.3042,1.2941,,-0.34%
5/10/2019,1.2999,1.3008,1.3049,1.299,,-0.11%
5/9/2019,1.3013,1.3007,1.3037,1.2967,,0.05%
5/8/2019,1.3006,1.3078,1.3082,1.2986,,-0.52%
5/7/2019,1.3074,1.3097,1.3133,1.3039,,-0.16%
5/6/2019,1.3095,1.3114,1.3171,1.3081,,-0.58%
5/3/2019,1.3171,1.3034,1.3179,1.2989,,1.05%
5/2/2019,1.3034,1.305,1.3082,1.3018,,-0.11%
5/1/2019,1.3049,1.3033,1.3103,1.3029,,0.14%
4/30/2019,1.3031,1.294,1.305,1.2925,,0.73%
4/29/2019,1.2936,1.2926,1.2948,1.2904,,0.15%
4/26/2019,1.2917,1.2899,1.2944,1.2876,,0.16%
4/25/2019,1.2897,1.2902,1.2919,1.2865,,-0.02%
4/24/2019,1.29,1.2939,1.2965,1.2888,,-0.29%
4/23/2019,1.2937,1.2981,1.3021,1.2927,,-0.35%
4/22/2019,1.2982,1.2995,1.3002,1.2975,,-0.05%
4/19/2019,1.2988,1.2999,1.3015,1.2982,,-0.06%
4/18/2019,1.2996,1.3042,1.3055,1.2979,,-0.36%
4/17/2019,1.3043,1.3049,1.307,1.3028,,-0.04%
4/16/2019,1.3048,1.3102,1.3113,1.3042,,-0.37%
4/15/2019,1.3097,1.3076,1.3121,1.3065,,0.12%
4/12/2019,1.3081,1.3062,1.3133,1.3049,,0.21%
4/11/2019,1.3054,1.3093,1.311,1.305,,-0.27%
4/10/2019,1.3089,1.3058,1.3122,1.3043,,0.22%
4/9/2019,1.306,1.3065,1.3123,1.303,,-0.02%
4/8/2019,1.3062,1.3036,1.3076,1.3021,,0.20%
4/5/2019,1.3036,1.3079,1.3124,1.2986,,-0.31%
4/4/2019,1.3077,1.3161,1.3192,1.306,,-0.62%
4/3/2019,1.3159,1.3127,1.3198,1.3121,,0.24%
4/2/2019,1.3127,1.3102,1.315,1.3013,,0.21%
4/1/2019,1.3099,1.3038,1.315,1.3009,,0.52%
3/29/2019,1.3031,1.3045,1.3137,1.2978,,-0.09%
3/28/2019,1.3043,1.3189,1.3217,1.3034,,-1.11%
3/27/2019,1.3189,1.3208,1.327,1.3165,,-0.14%
3/26/2019,1.3207,1.3194,1.3263,1.3158,,0.04%
3/25/2019,1.3202,1.3207,1.3247,1.316,,-0.05%
3/22/2019,1.3209,1.3108,1.3224,1.3081,,0.78%
3/21/2019,1.3107,1.3196,1.323,1.3005,,-0.67%
3/20/2019,1.3196,1.3269,1.3283,1.3145,,-0.54%
3/19/2019,1.3267,1.3257,1.3312,1.324,,0.09%
3/18/2019,1.3255,1.3287,1.3302,1.3184,,-0.26%
3/15/2019,1.3289,1.324,1.3302,1.3202,,0.38%
3/14/2019,1.3239,1.3341,1.3342,1.3207,,-0.73%
3/13/2019,1.3337,1.3077,1.3385,1.3059,,2.02%
3/12/2019,1.3073,1.3151,1.329,1.3005,,-0.59%
3/11/2019,1.3151,1.3018,1.3172,1.2948,,1.04%
3/8/2019,1.3015,1.3085,1.311,1.299,,-0.53%
3/7/2019,1.3084,1.317,1.3186,1.3068,,-0.65%
3/6/2019,1.3169,1.318,1.3183,1.3123,,-0.05%
3/5/2019,1.3175,1.3177,1.32,1.3098,,-0.08%
3/4/2019,1.3186,1.3238,1.3274,1.3165,,-0.12%
3/1/2019,1.3202,1.3262,1.3287,1.3171,,-0.44%
2/28/2019,1.3261,1.3309,1.3326,1.3253,,-0.35%
2/27/2019,1.3308,1.325,1.335,1.3232,,0.44%
2/26/2019,1.325,1.3089,1.3289,1.3089,,1.18%
2/25/2019,1.3095,1.3074,1.3115,1.3041,,0.33%
2/22/2019,1.3052,1.3045,1.3082,1.2967,,0.02%
2/21/2019,1.3049,1.3051,1.3096,1.3026,,0.00%
2/20/2019,1.3049,1.3062,1.311,1.3011,,-0.10%
2/19/2019,1.3062,1.2923,1.3075,1.2895,,1.09%
2/18/2019,1.2921,1.2891,1.294,1.2891,,0.25%
2/15/2019,1.2889,1.2807,1.2899,1.2784,,0.61%
2/14/2019,1.2811,1.2845,1.2879,1.2772,,-0.26%
2/13/2019,1.2844,1.2893,1.296,1.2845,,-0.36%
2/12/2019,1.289,1.286,1.291,1.2832,,0.32%
2/11/2019,1.2849,1.2949,1.2957,1.2845,,-0.76%
2/8/2019,1.2947,1.2955,1.2977,1.2921,,-0.05%
2/7/2019,1.2953,1.2934,1.2997,1.2854,,0.16%
2/6/2019,1.2932,1.295,1.2981,1.2925,,-0.08%
2/5/2019,1.2942,1.3039,1.3057,1.2924,,-0.71%
2/4/2019,1.3035,1.3085,1.3104,1.3028,,-0.37%
2/1/2019,1.3083,1.3107,1.3116,1.3043,,-0.13%
1/31/2019,1.31,1.3116,1.3162,1.3098,,-0.12%
1/30/2019,1.3116,1.3066,1.3146,1.3053,,0.38%
1/29/2019,1.3066,1.3169,1.32,1.3057,,-0.73%
1/28/2019,1.3162,1.3194,1.3215,1.3137,,-0.30%
1/25/2019,1.3201,1.3065,1.3218,1.3055,,1.05%
1/24/2019,1.3064,1.3068,1.3096,1.3011,,-0.02%
1/23/2019,1.3067,1.2959,1.3082,1.2942,,0.85%
1/22/2019,1.2957,1.2891,1.2977,1.2855,,0.52%
1/21/2019,1.289,1.2883,1.2912,1.283,,0.13%
1/18/2019,1.2873,1.2986,1.2995,1.2856,,-0.85%
1/17/2019,1.2984,1.2885,1.3002,1.2832,,0.80%
1/16/2019,1.2881,1.286,1.2898,1.2824,,0.18%
1/15/2019,1.2858,1.2862,1.2917,1.267,,-0.04%
1/14/2019,1.2863,1.2848,1.2931,1.2817,,0.17%
1/11/2019,1.2841,1.2758,1.2867,1.271,,0.74%
1/10/2019,1.2747,1.2789,1.2803,1.2727,,-0.32%
1/9/2019,1.2788,1.2717,1.2805,1.2711,,0.56%
1/8/2019,1.2717,1.278,1.2798,1.2706,,-0.48%
1/7/2019,1.2778,1.273,1.2788,1.2717,,0.41%
1/4/2019,1.2726,1.2629,1.2746,1.2616,,0.75%
1/3/2019,1.2631,1.2605,1.2649,1.2439,,0.19%
1/2/2019,1.2607,1.2742,1.2776,1.2581,,-1.13%
1/1/2019,1.2751,1.2761,1.2765,1.2725,,-0.05%
12/31/2018,1.2757,1.2683,1.2816,1.268,,0.41%
12/28/2018,1.2705,1.2645,1.2712,1.2634,,0.50%
12/27/2018,1.2642,1.2633,1.2676,1.2616,,0.08%
12/26/2018,1.2632,1.2675,1.2721,1.2631,,-0.41%
12/25/2018,1.2684,1.2725,1.2728,1.2664,,-0.30%
12/24/2018,1.2722,1.2652,1.2744,1.263,,0.73%
12/21/2018,1.263,1.2659,1.2699,1.2618,,-0.20%
12/20/2018,1.2655,1.2611,1.2708,1.2608,,0.38%
12/19/2018,1.2607,1.264,1.268,1.2607,,-0.29%
12/18/2018,1.2644,1.2624,1.2707,1.2609,,0.15%
12/17/2018,1.2625,1.2591,1.2647,1.2569,,0.33%
12/14/2018,1.2583,1.2656,1.2676,1.2529,,-0.57%
12/13/2018,1.2655,1.2635,1.2687,1.2609,,0.21%
12/12/2018,1.2629,1.2488,1.2673,1.2477,,1.16%
12/11/2018,1.2484,1.2563,1.2639,1.2479,,-0.60%
12/10/2018,1.2559,1.2729,1.276,1.2506,,-1.31%
12/7/2018,1.2726,1.2785,1.2813,1.271,,-0.44%
12/6/2018,1.2782,1.2733,1.2813,1.2699,,0.40%
12/5/2018,1.2731,1.2724,1.2799,1.2671,,0.10%
12/4/2018,1.2718,1.2725,1.2841,1.2659,,-0.03%
12/3/2018,1.2722,1.2769,1.2826,1.2699,,-0.23%
11/30/2018,1.2751,1.2792,1.2811,1.2735,,-0.32%
11/29/2018,1.2792,1.2824,1.2852,1.2755,,-0.25%
11/28/2018,1.2824,1.2746,1.2849,1.2732,,0.60%
11/27/2018,1.2747,1.2835,1.2836,1.2725,,-0.67%
11/26/2018,1.2833,1.2854,1.2864,1.2796,,0.16%
11/23/2018,1.2812,1.2879,1.2884,1.2799,,-0.50%
11/22/2018,1.2876,1.2777,1.2929,1.2768,,0.79%
11/21/2018,1.2775,1.2788,1.2821,1.2763,,-0.09%
11/20/2018,1.2786,1.2852,1.2884,1.2776,,-0.49%
11/19/2018,1.2849,1.2828,1.2885,1.2795,,0.09%
11/16/2018,1.2837,1.2773,1.2879,1.2759,,0.49%
11/15/2018,1.2774,1.2991,1.3031,1.2724,,-1.69%
11/14/2018,1.2994,1.2979,1.3072,1.2885,,0.18%
11/13/2018,1.2971,1.2849,1.3048,1.284,,0.97%
11/12/2018,1.2847,1.296,1.2967,1.2826,,-0.98%
11/9/2018,1.2974,1.3063,1.3082,1.2958,,-0.67%
11/8/2018,1.3061,1.3127,1.3151,1.3045,,-0.48%
11/7/2018,1.3124,1.3102,1.3177,1.3073,,0.21%
11/6/2018,1.3097,1.3042,1.3108,1.3021,,0.44%
11/5/2018,1.304,1.3026,1.3064,1.2965,,0.54%
11/2/2018,1.297,1.3011,1.3042,1.295,,-0.30%
11/1/2018,1.3009,1.2769,1.3037,1.276,,1.91%
10/31/2018,1.2765,1.2706,1.2832,1.2698,,0.48%
10/30/2018,1.2704,1.2793,1.2814,1.2696,,-0.68%
10/29/2018,1.2791,1.2828,1.2854,1.2791,,-0.31%
10/26/2018,1.2831,1.2817,1.2843,1.2777,,0.12%
10/25/2018,1.2815,1.2883,1.2921,1.2797,,-0.50%
10/24/2018,1.288,1.2983,1.2995,1.2866,,-0.79%
10/23/2018,1.2982,1.2965,1.3045,1.2937,,0.16%
10/22/2018,1.2961,1.3068,1.3092,1.2955,,-0.83%
10/19/2018,1.307,1.3018,1.3105,1.3011,,0.41%
10/18/2018,1.3017,1.3114,1.3133,1.3016,,-0.73%
10/17/2018,1.3113,1.3182,1.3194,1.31,,-0.54%
10/16/2018,1.3184,1.3152,1.3237,1.314,,0.26%
10/15/2018,1.315,1.314,1.3183,1.3079,,-0.03%
10/12/2018,1.3154,1.3226,1.326,1.3148,,-0.60%
10/11/2018,1.3233,1.3195,1.3248,1.3182,,0.30%
10/10/2018,1.3194,1.3144,1.3218,1.3134,,0.40%
10/9/2018,1.3142,1.309,1.3152,1.3032,,0.41%
10/8/2018,1.3088,1.3108,1.3136,1.3028,,-0.26%
10/5/2018,1.3122,1.302,1.3126,1.3003,,0.80%
10/4/2018,1.3018,1.2942,1.3042,1.2921,,0.62%
10/3/2018,1.2938,1.2979,1.3024,1.2923,,-0.30%
10/2/2018,1.2977,1.3044,1.3058,1.294,,-0.49%
10/1/2018,1.3041,1.3032,1.3112,1.3011,,0.10%
9/28/2018,1.3028,1.3082,1.3091,1.3,,-0.40%
9/27/2018,1.308,1.3169,1.3188,1.3075,,-0.67%
9/26/2018,1.3168,1.3185,1.3219,1.3138,,-0.10%
9/25/2018,1.3181,1.3122,1.3195,1.3094,,0.47%
9/24/2018,1.3119,1.3068,1.3167,1.3055,,0.33%
9/21/2018,1.3076,1.3268,1.3279,1.3055,,-1.42%
9/20/2018,1.3265,1.3144,1.3299,1.3135,,0.94%
9/19/2018,1.3142,1.3148,1.3215,1.3095,,-0.04%
9/18/2018,1.3147,1.3159,1.3173,1.3119,,-0.07%
9/17/2018,1.3156,1.3067,1.3167,1.3067,,0.69%
9/14/2018,1.3066,1.3108,1.3144,1.3056,,-0.30%
9/13/2018,1.3105,1.3047,1.3124,1.3026,,0.45%
9/12/2018,1.3046,1.3034,1.3082,1.298,,0.10%
9/11/2018,1.3033,1.3026,1.3088,1.2969,,0.06%
9/10/2018,1.3025,1.2935,1.3053,1.2896,,0.80%
9/7/2018,1.2921,1.2932,1.303,1.2908,,-0.07%
9/6/2018,1.293,1.2906,1.2963,1.2895,,0.22%
9/5/2018,1.2902,1.2855,1.2984,1.2784,,0.37%
9/4/2018,1.2854,1.2866,1.2883,1.2809,,-0.12%
9/3/2018,1.287,1.2972,1.2972,1.2854,,-0.70%
8/31/2018,1.2961,1.3013,1.303,1.2945,,-0.36%
8/30/2018,1.3008,1.3028,1.3045,1.2984,,-0.12%
8/29/2018,1.3024,1.2877,1.3034,1.2845,,1.16%
8/28/2018,1.2875,1.2894,1.2933,1.2861,,-0.12%
8/27/2018,1.2891,1.284,1.2902,1.2828,,0.37%
8/24/2018,1.2843,1.2816,1.2882,1.2799,,0.26%
8/23/2018,1.281,1.2913,1.2922,1.2803,,-0.77%
8/22/2018,1.2909,1.2906,1.2938,1.2868,,0.08%
8/21/2018,1.2899,1.2796,1.2927,1.2793,,0.80%
8/20/2018,1.2796,1.274,1.2801,1.2729,,0.36%
8/17/2018,1.275,1.2716,1.2755,1.2698,,0.26%
8/16/2018,1.2717,1.2697,1.2755,1.2685,,0.17%
8/15/2018,1.2696,1.2727,1.2742,1.2662,,-0.21%
8/14/2018,1.2723,1.2771,1.2828,1.2704,,-0.34%
8/13/2018,1.2766,1.2767,1.2793,1.2729,,-0.01%
8/10/2018,1.2767,1.2824,1.2839,1.2723,,-0.43%
8/9/2018,1.2822,1.2881,1.2913,1.282,,-0.44%
8/8/2018,1.2879,1.2939,1.2963,1.2853,,-0.45%
8/7/2018,1.2937,1.2944,1.2975,1.2923,,-0.03%
8/6/2018,1.2941,1.3011,1.3019,1.2919,,-0.49%
8/3/2018,1.3005,1.302,1.3044,1.2975,,-0.09%
8/2/2018,1.3017,1.3126,1.3131,1.3014,,-0.82%
8/1/2018,1.3124,1.3127,1.3146,1.3095,,0.00%
7/31/2018,1.3124,1.3133,1.3174,1.3089,,-0.05%
7/30/2018,1.3131,1.3094,1.3154,1.3093,,0.21%
7/27/2018,1.3103,1.3109,1.3133,1.3082,,-0.03%
7/26/2018,1.3107,1.319,1.3215,1.3104,,-0.61%
7/25/2018,1.3187,1.3144,1.3202,1.3132,,0.33%
7/24/2018,1.3143,1.31,1.3161,1.3071,,0.32%
7/23/2018,1.3101,1.3119,1.316,1.3082,,-0.24%
7/20/2018,1.3132,1.3014,1.3141,1.2994,,0.92%
7/19/2018,1.3012,1.3069,1.3085,1.2957,,-0.43%
7/18/2018,1.3068,1.3115,1.3125,1.3009,,-0.34%
